customer_id,first_name,last_name,email,segment,region,city,state,created_at,loyalty_tier
C001942,Rowan,Hayes,rowan.hayes1942@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-07-06T00:00:00,Platinum
C001943,Parker,Richardson,parker.richardson1943@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-01-22T00:00:00,Silver
C001944,Drew,Morgan,drew.morgan1944@mail.example,Reseller,Blue Ridge,Roanoke,VA,2024-12-16T00:00:00,Silver
C001945,Rowan,Sanders,rowan.sanders1945@mail.example,School Program,Foothills,Greenville,SC,2025-04-08T00:00:00,Silver
C001946,Rowan,Reed,rowan.reed1946@mail.example,Corporate,Appalachian,Roanoke,VA,2025-07-26T00:00:00,Platinum
C001947,Reese,Foster,reese.foster1947@mail.example,Guide Service,Piedmont,Charlotte,NC,2024-08-12T00:00:00,Bronze
C001948,Cameron,Powell,cameron.powell1948@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-12-02T00:00:00,Bronze
C001949,Harper,Turner,harper.turner1949@mail.example,School Program,Piedmont,Hickory,NC,2025-09-07T00:00:00,Bronze
C001950,Rowan,Wood,rowan.wood1950@mail.example,Loyalty,Piedmont,Charlotte,NC,2024-01-27T00:00:00,Silver
C001951,Rowan,Turner,rowan.turner1951@mail.example,Loyalty,Coastal,Charleston,SC,2025-09-21T00:00:00,Platinum
C001952,Taylor,Morgan,taylor.morgan1952@mail.example,Guide Service,Coastal,Charleston,SC,2025-05-30T00:00:00,B2B Account
C001953,Drew,Powell,drew.powell1953@mail.example,Reseller,Appalachian,Johnson City,TN,2024-09-26T00:00:00,Bronze
C001954,Reese,Murphy,reese.murphy1954@mail.example,Reseller,Appalachian,Boone,NC,2025-01-28T00:00:00,Gold
C001955,Cameron,Murphy,cameron.murphy1955@mail.example,Loyalty,Foothills,Greenville,SC,2025-11-04T00:00:00,Gold
C001956,Taylor,Parker,taylor.parker1956@mail.example,School Program,Foothills,Greenville,SC,2024-05-15T00:00:00,Bronze
C001957,Reese,Morgan,reese.morgan1957@mail.example,Corporate,Coastal,Charleston,SC,2024-01-02T00:00:00,Gold
C001958,Finley,Hayes,finley.hayes1958@mail.example,Retail,Foothills,Greenville,SC,2025-04-08T00:00:00,Bronze
C001959,Finley,Turner,finley.turner1959@mail.example,School Program,Appalachian,Johnson City,TN,2025-11-08T00:00:00,Silver
C001960,Casey,Bailey,casey.bailey1960@mail.example,Corporate,Piedmont,Charlotte,NC,2024-01-14T00:00:00,Silver
C001961,Rowan,Turner,rowan.turner1961@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-07-12T00:00:00,Gold
C001962,Cameron,Price,cameron.price1962@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2024-07-24T00:00:00,Silver
C001963,Harper,Morgan,harper.morgan1963@mail.example,Corporate,Foothills,Greenville,SC,2025-09-01T00:00:00,Bronze
C001964,Cameron,Murphy,cameron.murphy1964@mail.example,Corporate,Appalachian,Roanoke,VA,2024-04-22T00:00:00,Gold
C001965,Sawyer,Sanders,sawyer.sanders1965@mail.example,Guide Service,Coastal,Charleston,SC,2025-04-04T00:00:00,Bronze
C001966,Quinn,Richardson,quinn.richardson1966@mail.example,Loyalty,Appalachian,Boone,NC,2025-11-06T00:00:00,Silver
C001967,Cameron,Richardson,cameron.richardson1967@mail.example,Reseller,Foothills,Greenville,SC,2025-06-09T00:00:00,Gold
C001968,Riley,Parker,riley.parker1968@mail.example,Corporate,Piedmont,Greenville,SC,2025-01-14T00:00:00,Platinum
C001969,Logan,Reed,logan.reed1969@mail.example,Retail,Foothills,Hickory,NC,2024-04-08T00:00:00,Bronze
C001970,Dakota,Brooks,dakota.brooks1970@mail.example,Guide Service,Foothills,Greenville,SC,2025-06-11T00:00:00,Bronze
C001971,Dakota,Hayes,dakota.hayes1971@mail.example,Reseller,Piedmont,Charlotte,NC,2025-11-28T00:00:00,Silver
C001972,Cameron,Powell,cameron.powell1972@mail.example,Guide Service,Piedmont,Columbia,SC,2025-04-20T00:00:00,Bronze
C001973,Reese,Murphy,reese.murphy1973@mail.example,Corporate,Blue Ridge,Asheville,NC,2024-09-13T00:00:00,Silver
C001974,Morgan,Cooper,morgan.cooper1974@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-12-15T00:00:00,B2B Account
C001975,Reese,Griffin,reese.griffin1975@mail.example,Retail,Smoky Mountains,Johnson City,TN,2025-02-08T00:00:00,Silver
C001976,Finley,Hayes,finley.hayes1976@mail.example,Retail,Piedmont,Columbia,SC,2024-06-11T00:00:00,Silver
C001977,Drew,Bailey,drew.bailey1977@mail.example,Corporate,Foothills,Greenville,SC,2024-07-21T00:00:00,Silver
C001978,Morgan,Collins,morgan.collins1978@mail.example,School Program,Foothills,Knoxville,TN,2025-12-03T00:00:00,B2B Account
C001979,Harper,Richardson,harper.richardson1979@mail.example,Corporate,Piedmont,Charlotte,NC,2025-12-25T00:00:00,Silver
C001980,Morgan,Griffin,morgan.griffin1980@mail.example,Retail,Appalachian,Johnson City,TN,2024-07-07T00:00:00,Silver
C001981,Quinn,Brooks,quinn.brooks1981@mail.example,Retail,Appalachian,Boone,NC,2025-02-22T00:00:00,Gold
C001982,Casey,Brooks,casey.brooks1982@mail.example,Reseller,Foothills,Hickory,NC,2025-11-20T00:00:00,Silver
C001983,Sawyer,Bell,sawyer.bell1983@mail.example,Reseller,Blue Ridge,Asheville,NC,2025-09-21T00:00:00,Gold
C001984,Logan,Carter,logan.carter1984@mail.example,Loyalty,Piedmont,Columbia,SC,2024-02-07T00:00:00,Gold
C001985,Dakota,Cooper,dakota.cooper1985@mail.example,Guide Service,Foothills,Hickory,NC,2024-10-16T00:00:00,Silver
C001986,Quinn,Morgan,quinn.morgan1986@mail.example,Retail,Smoky Mountains,Knoxville,TN,2025-06-25T00:00:00,Bronze
C001987,Reese,Griffin,reese.griffin1987@mail.example,Guide Service,Coastal,Charleston,SC,2025-02-23T00:00:00,Silver
C001988,Dakota,Richardson,dakota.richardson1988@mail.example,Reseller,Piedmont,Charlotte,NC,2025-10-06T00:00:00,Platinum
C001989,Avery,Bailey,avery.bailey1989@mail.example,Reseller,Foothills,Hickory,NC,2024-02-20T00:00:00,Silver
C001990,Drew,Bell,drew.bell1990@mail.example,School Program,Blue Ridge,Boone,NC,2024-11-23T00:00:00,B2B Account
C001991,Avery,Bennett,avery.bennett1991@mail.example,School Program,Piedmont,Charlotte,NC,2024-12-05T00:00:00,Silver
C001992,Jamie,Hayes,jamie.hayes1992@mail.example,Reseller,Smoky Mountains,Knoxville,TN,2024-11-25T00:00:00,Silver
C001993,Rowan,Wood,rowan.wood1993@mail.example,Guide Service,Foothills,Hickory,NC,2025-06-28T00:00:00,Silver
C001994,Sawyer,Collins,sawyer.collins1994@mail.example,Loyalty,Piedmont,Columbia,SC,2025-02-11T00:00:00,Platinum
C001995,Skyler,Bell,skyler.bell1995@mail.example,School Program,Smoky Mountains,Knoxville,TN,2025-05-20T00:00:00,Silver
C001996,Jordan,Bell,jordan.bell1996@mail.example,Retail,Foothills,Hickory,NC,2024-10-15T00:00:00,Silver
C001997,Logan,Price,logan.price1997@mail.example,School Program,Appalachian,Johnson City,TN,2025-06-14T00:00:00,B2B Account
C001998,Rowan,Richardson,rowan.richardson1998@mail.example,Guide Service,Foothills,Hickory,NC,2025-12-17T00:00:00,Bronze
C001999,Taylor,Hayes,taylor.hayes1999@mail.example,Corporate,Piedmont,Charlotte,NC,2025-04-17T00:00:00,Silver
C002000,Casey,Bennett,casey.bennett2000@mail.example,School Program,Piedmont,Charlotte,NC,2025-01-08T00:00:00,Bronze
C002001,Cameron,Morgan,cameron.morgan2001@mail.example,Guide Service,Foothills,Hickory,NC,2024-02-10T00:00:00,B2B Account
C002002,Parker,Sanders,parker.sanders2002@mail.example,Retail,Smoky Mountains,Knoxville,TN,2024-07-25T00:00:00,Bronze
C002003,Taylor,Parker,taylor.parker2003@mail.example,School Program,Smoky Mountains,Knoxville,TN,2024-02-02T00:00:00,B2B Account
C002004,Morgan,Collins,morgan.collins2004@mail.example,Retail,Foothills,Hickory,NC,2024-08-10T00:00:00,Gold
C002005,Taylor,Turner,taylor.turner2005@mail.example,Corporate,Foothills,Hickory,NC,2025-05-06T00:00:00,Silver
C002006,Rowan,Carter,rowan.carter2006@mail.example,Guide Service,Blue Ridge,Roanoke,VA,2025-06-13T00:00:00,Silver
C002007,Morgan,Cooper,morgan.cooper2007@mail.example,School Program,Piedmont,Hickory,NC,2024-07-07T00:00:00,Silver
C002008,Morgan,Morgan,morgan.morgan2008@mail.example,Corporate,Piedmont,Charlotte,NC,2025-04-24T00:00:00,Platinum
C002009,Morgan,Hayes,morgan.hayes2009@mail.example,Reseller,Piedmont,Columbia,SC,2025-08-24T00:00:00,Bronze
C002010,Reese,Price,reese.price2010@mail.example,School Program,Coastal,Charleston,SC,2025-03-09T00:00:00,Bronze
C002011,Cameron,Murphy,cameron.murphy2011@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-07-31T00:00:00,Silver
C002012,Rowan,Hayes,rowan.hayes2012@mail.example,Retail,Piedmont,Charlotte,NC,2024-01-17T00:00:00,Bronze
C002013,Taylor,Wood,taylor.wood2013@mail.example,School Program,Piedmont,Charlotte,NC,2025-02-28T00:00:00,Bronze
C002014,Finley,Richardson,finley.richardson2014@mail.example,Reseller,Appalachian,Johnson City,TN,2024-10-09T00:00:00,Gold
C002015,Parker,Bennett,parker.bennett2015@mail.example,Reseller,Blue Ridge,Asheville,NC,2025-11-19T00:00:00,Silver
C002016,Skyler,Cooper,skyler.cooper2016@mail.example,Corporate,Foothills,Hickory,NC,2025-07-21T00:00:00,Platinum
C002017,Finley,Bennett,finley.bennett2017@mail.example,Reseller,Blue Ridge,Asheville,NC,2025-10-11T00:00:00,Bronze
C002018,Rowan,Cooper,rowan.cooper2018@mail.example,Retail,Smoky Mountains,Knoxville,TN,2025-11-25T00:00:00,Silver
C002019,Finley,Cooper,finley.cooper2019@mail.example,Loyalty,Appalachian,Johnson City,TN,2024-12-11T00:00:00,Platinum
C002020,Emerson,Bailey,emerson.bailey2020@mail.example,School Program,Appalachian,Johnson City,TN,2024-04-18T00:00:00,Silver
C002021,Skyler,Morgan,skyler.morgan2021@mail.example,Corporate,Piedmont,Charlotte,NC,2024-11-08T00:00:00,Gold
C002022,Skyler,Brooks,skyler.brooks2022@mail.example,School Program,Piedmont,Charlotte,NC,2024-10-01T00:00:00,Silver
C002023,Harper,Bennett,harper.bennett2023@mail.example,Loyalty,Coastal,Charleston,SC,2025-12-24T00:00:00,Bronze
C002024,Drew,Carter,drew.carter2024@mail.example,Reseller,Appalachian,Johnson City,TN,2024-07-17T00:00:00,Platinum
C002025,Sawyer,Powell,sawyer.powell2025@mail.example,Corporate,Coastal,Charleston,SC,2024-07-02T00:00:00,Gold
C002026,Logan,Carter,logan.carter2026@mail.example,Guide Service,Appalachian,Asheville,NC,2024-08-21T00:00:00,Silver
C002027,Dakota,Wood,dakota.wood2027@mail.example,School Program,Appalachian,Boone,NC,2024-08-03T00:00:00,B2B Account
C002028,Rowan,Bennett,rowan.bennett2028@mail.example,Reseller,Piedmont,Greenville,SC,2025-02-07T00:00:00,Gold
C002029,Casey,Bailey,casey.bailey2029@mail.example,Guide Service,Appalachian,Boone,NC,2025-01-21T00:00:00,Bronze
C002030,Casey,Bennett,casey.bennett2030@mail.example,Corporate,Coastal,Charleston,SC,2025-04-05T00:00:00,Gold
C002031,Morgan,Richardson,morgan.richardson2031@mail.example,Guide Service,Piedmont,Columbia,SC,2024-10-18T00:00:00,Silver
C002032,Avery,Brooks,avery.brooks2032@mail.example,Guide Service,Piedmont,Charlotte,NC,2025-04-08T00:00:00,Bronze
C002033,Dakota,Parker,dakota.parker2033@mail.example,School Program,Appalachian,Johnson City,TN,2025-07-24T00:00:00,Bronze
C002034,Emerson,Bennett,emerson.bennett2034@mail.example,Corporate,Piedmont,Greenville,SC,2025-03-24T00:00:00,Platinum
C002035,Dakota,Brooks,dakota.brooks2035@mail.example,Guide Service,Blue Ridge,Roanoke,VA,2024-07-06T00:00:00,Bronze
C002036,Parker,Cooper,parker.cooper2036@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2025-05-10T00:00:00,B2B Account
C002037,Morgan,Collins,morgan.collins2037@mail.example,Loyalty,Appalachian,Boone,NC,2024-11-20T00:00:00,Silver
C002038,Drew,Reed,drew.reed2038@mail.example,Reseller,Foothills,Greenville,SC,2025-11-07T00:00:00,Platinum
C002039,Parker,Richardson,parker.richardson2039@mail.example,School Program,Foothills,Hickory,NC,2025-06-19T00:00:00,B2B Account
C002040,Jordan,Collins,jordan.collins2040@mail.example,Guide Service,Piedmont,Columbia,SC,2024-09-21T00:00:00,Bronze
C002041,Jamie,Collins,jamie.collins2041@mail.example,Corporate,Coastal,Charleston,SC,2024-01-26T00:00:00,Gold
C002042,Quinn,Bennett,quinn.bennett2042@mail.example,Loyalty,Piedmont,Charlotte,NC,2025-04-16T00:00:00,Gold
C002043,Reese,Powell,reese.powell2043@mail.example,Reseller,Foothills,Greenville,SC,2024-08-03T00:00:00,Bronze
C002044,Morgan,Reed,morgan.reed2044@mail.example,Corporate,Appalachian,Johnson City,TN,2025-05-19T00:00:00,Platinum
C002045,Finley,Collins,finley.collins2045@mail.example,Corporate,Foothills,Hickory,NC,2025-12-18T00:00:00,Silver
C002046,Morgan,Cooper,morgan.cooper2046@mail.example,Guide Service,Appalachian,Johnson City,TN,2025-06-13T00:00:00,Bronze
C002047,Sawyer,Powell,sawyer.powell2047@mail.example,School Program,Piedmont,Charlotte,NC,2024-08-15T00:00:00,Bronze
C002048,Logan,Richardson,logan.richardson2048@mail.example,School Program,Appalachian,Asheville,NC,2024-03-30T00:00:00,Silver
C002049,Casey,Cooper,casey.cooper2049@mail.example,School Program,Appalachian,Boone,NC,2024-10-24T00:00:00,Bronze
C002050,Jamie,Bennett,jamie.bennett2050@mail.example,Guide Service,Piedmont,Hickory,NC,2024-03-27T00:00:00,Silver
C002051,Harper,Bell,harper.bell2051@mail.example,Retail,Foothills,Greenville,SC,2024-12-31T00:00:00,Bronze
C002052,Taylor,Powell,taylor.powell2052@mail.example,Reseller,Appalachian,Asheville,NC,2025-08-01T00:00:00,Bronze
C002053,Harper,Sanders,harper.sanders2053@mail.example,School Program,Smoky Mountains,Johnson City,TN,2025-07-28T00:00:00,Silver
C002054,Sawyer,Turner,sawyer.turner2054@mail.example,School Program,Foothills,Hickory,NC,2024-05-20T00:00:00,Bronze
C002055,Drew,Bailey,drew.bailey2055@mail.example,Retail,Coastal,Charleston,SC,2025-09-24T00:00:00,Silver
C002056,Logan,Cooper,logan.cooper2056@mail.example,Guide Service,Appalachian,Johnson City,TN,2024-07-15T00:00:00,Silver
C002057,Logan,Reed,logan.reed2057@mail.example,Retail,Foothills,Greenville,SC,2024-05-13T00:00:00,Silver
C002058,Parker,Morgan,parker.morgan2058@mail.example,Guide Service,Piedmont,Columbia,SC,2025-08-03T00:00:00,Bronze
C002059,Sawyer,Carter,sawyer.carter2059@mail.example,School Program,Appalachian,Boone,NC,2025-04-16T00:00:00,Bronze
C002060,Taylor,Collins,taylor.collins2060@mail.example,Guide Service,Foothills,Knoxville,TN,2024-02-14T00:00:00,Bronze
C002061,Logan,Sanders,logan.sanders2061@mail.example,Retail,Foothills,Hickory,NC,2025-07-08T00:00:00,Bronze
C002062,Finley,Powell,finley.powell2062@mail.example,Reseller,Appalachian,Roanoke,VA,2024-07-02T00:00:00,Bronze
C002063,Harper,Turner,harper.turner2063@mail.example,Reseller,Foothills,Greenville,SC,2024-12-16T00:00:00,Gold
C002064,Parker,Bell,parker.bell2064@mail.example,Corporate,Piedmont,Columbia,SC,2024-10-14T00:00:00,Bronze
C002065,Skyler,Wood,skyler.wood2065@mail.example,Guide Service,Appalachian,Roanoke,VA,2024-04-01T00:00:00,Bronze
C002066,Logan,Sanders,logan.sanders2066@mail.example,Loyalty,Appalachian,Roanoke,VA,2024-09-24T00:00:00,Bronze
C002067,Drew,Parker,drew.parker2067@mail.example,Loyalty,Foothills,Greenville,SC,2024-12-02T00:00:00,Gold
C002068,Rowan,Cooper,rowan.cooper2068@mail.example,School Program,Foothills,Greenville,SC,2025-08-13T00:00:00,Silver
C002069,Dakota,Brooks,dakota.brooks2069@mail.example,Corporate,Appalachian,Roanoke,VA,2025-07-24T00:00:00,Bronze
C002070,Morgan,Bailey,morgan.bailey2070@mail.example,Reseller,Smoky Mountains,Johnson City,TN,2024-08-10T00:00:00,Bronze
C002071,Riley,Bell,riley.bell2071@mail.example,Retail,Appalachian,Roanoke,VA,2025-06-13T00:00:00,Gold
C002072,Drew,Murphy,drew.murphy2072@mail.example,Retail,Coastal,Charleston,SC,2024-05-06T00:00:00,Silver
C002073,Morgan,Brooks,morgan.brooks2073@mail.example,School Program,Blue Ridge,Roanoke,VA,2025-10-03T00:00:00,Silver
C002074,Cameron,Powell,cameron.powell2074@mail.example,Loyalty,Appalachian,Boone,NC,2024-01-04T00:00:00,Bronze
C002075,Parker,Powell,parker.powell2075@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2025-06-23T00:00:00,Gold
C002076,Rowan,Griffin,rowan.griffin2076@mail.example,Retail,Piedmont,Columbia,SC,2024-04-20T00:00:00,Gold
C002077,Skyler,Turner,skyler.turner2077@mail.example,Reseller,Appalachian,Boone,NC,2024-10-06T00:00:00,Silver
C002078,Dakota,Griffin,dakota.griffin2078@mail.example,School Program,Smoky Mountains,Knoxville,TN,2024-07-09T00:00:00,Bronze
C002079,Parker,Sanders,parker.sanders2079@mail.example,Reseller,Appalachian,Roanoke,VA,2025-12-12T00:00:00,Gold
C002080,Harper,Bailey,harper.bailey2080@mail.example,Reseller,Coastal,Charleston,SC,2025-08-21T00:00:00,Silver
C002081,Taylor,Turner,taylor.turner2081@mail.example,Loyalty,Piedmont,Charlotte,NC,2025-08-02T00:00:00,Platinum
C002082,Riley,Reed,riley.reed2082@mail.example,School Program,Coastal,Charleston,SC,2024-01-31T00:00:00,Bronze
C002083,Taylor,Collins,taylor.collins2083@mail.example,Retail,Blue Ridge,Asheville,NC,2025-12-02T00:00:00,Gold
C002084,Reese,Sanders,reese.sanders2084@mail.example,Reseller,Piedmont,Columbia,SC,2024-11-21T00:00:00,Silver
C002085,Casey,Bennett,casey.bennett2085@mail.example,Retail,Foothills,Greenville,SC,2024-05-04T00:00:00,Silver
C002086,Dakota,Bennett,dakota.bennett2086@mail.example,Reseller,Blue Ridge,Roanoke,VA,2025-06-28T00:00:00,Silver
C002087,Casey,Brooks,casey.brooks2087@mail.example,Guide Service,Appalachian,Boone,NC,2025-07-24T00:00:00,Silver
C002088,Dakota,Cooper,dakota.cooper2088@mail.example,Reseller,Appalachian,Roanoke,VA,2024-08-02T00:00:00,Bronze
C002089,Cameron,Parker,cameron.parker2089@mail.example,School Program,Appalachian,Johnson City,TN,2024-07-22T00:00:00,Bronze
C002090,Morgan,Griffin,morgan.griffin2090@mail.example,Guide Service,Blue Ridge,Asheville,NC,2025-06-21T00:00:00,B2B Account
C002091,Morgan,Price,morgan.price2091@mail.example,Corporate,Foothills,Knoxville,TN,2025-01-23T00:00:00,Gold
C002092,Drew,Collins,drew.collins2092@mail.example,Retail,Piedmont,Greenville,SC,2025-03-09T00:00:00,Platinum
C002093,Parker,Brooks,parker.brooks2093@mail.example,Loyalty,Foothills,Hickory,NC,2025-11-05T00:00:00,Silver
C002094,Jamie,Hayes,jamie.hayes2094@mail.example,Retail,Foothills,Hickory,NC,2024-10-19T00:00:00,Bronze
C002095,Parker,Hayes,parker.hayes2095@mail.example,Reseller,Foothills,Greenville,SC,2025-03-01T00:00:00,Bronze
C002096,Harper,Reed,harper.reed2096@mail.example,Guide Service,Piedmont,Charlotte,NC,2024-04-23T00:00:00,B2B Account
C002097,Jamie,Brooks,jamie.brooks2097@mail.example,Guide Service,Appalachian,Boone,NC,2025-09-08T00:00:00,Bronze
C002098,Avery,Collins,avery.collins2098@mail.example,Reseller,Appalachian,Boone,NC,2024-02-21T00:00:00,Silver
C002099,Harper,Cooper,harper.cooper2099@mail.example,Loyalty,Appalachian,Boone,NC,2025-06-06T00:00:00,Gold
C002100,Emerson,Brooks,emerson.brooks2100@mail.example,Guide Service,Smoky Mountains,Johnson City,TN,2024-04-21T00:00:00,B2B Account
C002101,Casey,Foster,casey.foster2101@mail.example,Guide Service,Smoky Mountains,Knoxville,TN,2025-07-13T00:00:00,Bronze
C002102,Skyler,Hayes,skyler.hayes2102@mail.example,Guide Service,Coastal,Charleston,SC,2024-07-12T00:00:00,Bronze
C002103,Rowan,Sanders,rowan.sanders2103@mail.example,School Program,Piedmont,Columbia,SC,2025-02-17T00:00:00,B2B Account
C002104,Harper,Brooks,harper.brooks2104@mail.example,Corporate,Appalachian,Roanoke,VA,2025-07-06T00:00:00,Platinum
C002105,Logan,Cooper,logan.cooper2105@mail.example,Corporate,Smoky Mountains,Johnson City,TN,2025-12-09T00:00:00,Platinum
C002106,Emerson,Murphy,emerson.murphy2106@mail.example,Loyalty,Appalachian,Asheville,NC,2025-05-13T00:00:00,Platinum
C002107,Finley,Bailey,finley.bailey2107@mail.example,Reseller,Blue Ridge,Asheville,NC,2025-09-18T00:00:00,Bronze
C002108,Jamie,Carter,jamie.carter2108@mail.example,Guide Service,Coastal,Charleston,SC,2025-04-03T00:00:00,Silver
C002109,Drew,Hayes,drew.hayes2109@mail.example,Loyalty,Appalachian,Johnson City,TN,2024-05-14T00:00:00,Bronze
C002110,Rowan,Richardson,rowan.richardson2110@mail.example,Loyalty,Blue Ridge,Roanoke,VA,2025-07-19T00:00:00,Silver
C002111,Parker,Price,parker.price2111@mail.example,Corporate,Piedmont,Columbia,SC,2025-09-04T00:00:00,Bronze
C002112,Emerson,Carter,emerson.carter2112@mail.example,Reseller,Piedmont,Charlotte,NC,2024-07-25T00:00:00,Silver
C002113,Taylor,Hayes,taylor.hayes2113@mail.example,School Program,Smoky Mountains,Knoxville,TN,2025-12-28T00:00:00,Silver
C002114,Emerson,Bell,emerson.bell2114@mail.example,School Program,Appalachian,Johnson City,TN,2025-11-29T00:00:00,Bronze
C002115,Cameron,Griffin,cameron.griffin2115@mail.example,School Program,Coastal,Charleston,SC,2024-11-19T00:00:00,Silver
C002116,Cameron,Price,cameron.price2116@mail.example,Guide Service,Piedmont,Charlotte,NC,2025-06-27T00:00:00,Bronze
C002117,Skyler,Reed,skyler.reed2117@mail.example,Guide Service,Blue Ridge,Asheville,NC,2024-12-07T00:00:00,Silver
C002118,Logan,Bennett,logan.bennett2118@mail.example,Retail,Appalachian,Boone,NC,2024-06-02T00:00:00,Gold
C002119,Cameron,Carter,cameron.carter2119@mail.example,Retail,Foothills,Greenville,SC,2025-07-23T00:00:00,Bronze
C002120,Emerson,Carter,emerson.carter2120@mail.example,School Program,Appalachian,Johnson City,TN,2025-08-02T00:00:00,Silver
C002121,Skyler,Hayes,skyler.hayes2121@mail.example,Corporate,Foothills,Greenville,SC,2024-03-27T00:00:00,Bronze
C002122,Harper,Carter,harper.carter2122@mail.example,School Program,Appalachian,Roanoke,VA,2025-02-03T00:00:00,Silver
C002123,Cameron,Foster,cameron.foster2123@mail.example,Corporate,Blue Ridge,Asheville,NC,2025-07-17T00:00:00,Gold
C002124,Jamie,Morgan,jamie.morgan2124@mail.example,School Program,Appalachian,Boone,NC,2024-05-24T00:00:00,Bronze
C002125,Parker,Parker,parker.parker2125@mail.example,School Program,Coastal,Charleston,SC,2024-03-12T00:00:00,Bronze
C002126,Jordan,Cooper,jordan.cooper2126@mail.example,Loyalty,Piedmont,Charlotte,NC,2025-02-10T00:00:00,Silver
C002127,Morgan,Turner,morgan.turner2127@mail.example,Retail,Coastal,Charleston,SC,2024-03-07T00:00:00,Gold
C002128,Riley,Bennett,riley.bennett2128@mail.example,Corporate,Coastal,Charleston,SC,2025-02-06T00:00:00,Gold
C002129,Sawyer,Cooper,sawyer.cooper2129@mail.example,Reseller,Appalachian,Roanoke,VA,2024-05-04T00:00:00,Bronze
C002130,Avery,Hayes,avery.hayes2130@mail.example,Reseller,Foothills,Knoxville,TN,2024-11-13T00:00:00,Gold
C002131,Dakota,Collins,dakota.collins2131@mail.example,Retail,Piedmont,Hickory,NC,2025-12-06T00:00:00,Bronze
C002132,Cameron,Griffin,cameron.griffin2132@mail.example,Corporate,Piedmont,Columbia,SC,2025-08-04T00:00:00,Silver
C002133,Skyler,Bell,skyler.bell2133@mail.example,Retail,Appalachian,Roanoke,VA,2024-06-12T00:00:00,Silver
C002134,Parker,Cooper,parker.cooper2134@mail.example,Guide Service,Coastal,Charleston,SC,2024-04-07T00:00:00,B2B Account
C002135,Jamie,Sanders,jamie.sanders2135@mail.example,Guide Service,Piedmont,Columbia,SC,2025-02-15T00:00:00,Silver
C002136,Drew,Foster,drew.foster2136@mail.example,Loyalty,Foothills,Greenville,SC,2024-08-14T00:00:00,Platinum
C002137,Casey,Powell,casey.powell2137@mail.example,Reseller,Piedmont,Hickory,NC,2025-04-02T00:00:00,Bronze
C002138,Morgan,Powell,morgan.powell2138@mail.example,Loyalty,Appalachian,Boone,NC,2025-04-06T00:00:00,Platinum
C002139,Dakota,Bell,dakota.bell2139@mail.example,Corporate,Appalachian,Roanoke,VA,2024-12-06T00:00:00,Gold
C002140,Parker,Sanders,parker.sanders2140@mail.example,School Program,Foothills,Greenville,SC,2025-04-09T00:00:00,Bronze
C002141,Skyler,Carter,skyler.carter2141@mail.example,Reseller,Coastal,Charleston,SC,2025-07-15T00:00:00,Silver
C002142,Logan,Collins,logan.collins2142@mail.example,Loyalty,Foothills,Greenville,SC,2025-10-04T00:00:00,Platinum
C002143,Sawyer,Collins,sawyer.collins2143@mail.example,Reseller,Piedmont,Columbia,SC,2024-01-14T00:00:00,Bronze
C002144,Taylor,Sanders,taylor.sanders2144@mail.example,Retail,Coastal,Charleston,SC,2025-04-14T00:00:00,Silver
C002145,Sawyer,Richardson,sawyer.richardson2145@mail.example,Loyalty,Piedmont,Charlotte,NC,2025-03-03T00:00:00,Platinum
C002146,Casey,Bailey,casey.bailey2146@mail.example,School Program,Coastal,Charleston,SC,2024-07-04T00:00:00,Silver
C002147,Cameron,Brooks,cameron.brooks2147@mail.example,Reseller,Blue Ridge,Asheville,NC,2025-09-02T00:00:00,Bronze
C002148,Reese,Carter,reese.carter2148@mail.example,School Program,Piedmont,Columbia,SC,2024-02-01T00:00:00,Silver
C002149,Cameron,Morgan,cameron.morgan2149@mail.example,Corporate,Smoky Mountains,Knoxville,TN,2024-06-01T00:00:00,Gold
C002150,Skyler,Hayes,skyler.hayes2150@mail.example,Retail,Appalachian,Boone,NC,2025-08-16T00:00:00,Platinum
C002151,Quinn,Hayes,quinn.hayes2151@mail.example,Loyalty,Piedmont,Columbia,SC,2025-02-01T00:00:00,Bronze
C002152,Reese,Sanders,reese.sanders2152@mail.example,School Program,Coastal,Charleston,SC,2024-01-22T00:00:00,Bronze
C002153,Parker,Carter,parker.carter2153@mail.example,Loyalty,Piedmont,Columbia,SC,2025-01-04T00:00:00,Gold
C002154,Rowan,Turner,rowan.turner2154@mail.example,Reseller,Blue Ridge,Asheville,NC,2024-01-13T00:00:00,Silver
C002155,Rowan,Parker,rowan.parker2155@mail.example,Loyalty,Foothills,Hickory,NC,2025-05-16T00:00:00,Silver
C002156,Drew,Bennett,drew.bennett2156@mail.example,Reseller,Foothills,Greenville,SC,2025-06-20T00:00:00,Bronze
C002157,Skyler,Foster,skyler.foster2157@mail.example,School Program,Appalachian,Johnson City,TN,2025-06-05T00:00:00,Bronze
C002158,Dakota,Price,dakota.price2158@mail.example,Loyalty,Appalachian,Johnson City,TN,2024-06-22T00:00:00,Silver
